PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
628f827eeb876ed2617881e7,space,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,9.9941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,space,2.0749,space,1.5198,NAN,,NAN,,0,0,0,0,1,1,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_8.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,1.0229,NAN,,NAN,,0,1,1,1,1,2,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_1.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.8789,NAN,,NAN,,0,2,2,2,1,3,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_2.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,1.8296,NAN,,NAN,,0,3,3,3,1,4,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_11.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,999,space,3.1222,0,0,0,0,1,,,,,
,,,,,,,,,NAN,,NAN,,0,4,4,4,1,5,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_5.jpeg,did not like,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,0.7819,NAN,,NAN,,0,5,5,5,1,6,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_25.jpeg,liked,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,0.9101,NAN,,NAN,,0,6,6,6,1,7,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_7.jpeg,did not like,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,0.6337,NAN,,NAN,,0,7,7,7,1,8,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_10.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,0.8071,NAN,,NAN,,0,8,8,8,1,9,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_24.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.7459,0,0,0,0,1,0.8453,,,,
,,,,,,,,,NAN,,NAN,,0,9,9,9,1,10,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_19.jpeg,liked,1.672012706,,,,,,,,,,,,,,
,,,,,,,space,0.4807,NAN,,NAN,,0,10,10,10,1,11,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_12.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
,,,,,,,space,0.4077,NAN,,NAN,,0,11,11,11,1,12,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_6.jpeg,did not like,2.50187214,,,,,,,,,,,,,,
,,,,,,,space,0.7166,NAN,,NAN,,0,12,12,12,1,13,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_17.jpeg,liked,2.071164779,,,,,,,,,,,,,,
,,,,,,,space,0.643,NAN,,NAN,,0,13,13,13,1,14,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_27.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.8801,0,0,0,0,1,2.4778,,,,
,,,,,,,,,NAN,,NAN,,0,14,14,14,1,15,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_22.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,0.3143,NAN,,NAN,,0,15,15,15,1,16,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_29.jpeg,liked,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,0.648,NAN,,NAN,,0,16,16,16,1,17,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_18.jpeg,liked,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,1.2717,NAN,,NAN,,0,17,17,17,1,18,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_21.jpeg,liked,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,0.5398,NAN,,NAN,,0,18,18,18,1,19,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_16.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6518,0,0,0,0,1,2.1461,,,,
,,,,,,,,,NAN,,NAN,,0,19,19,19,1,20,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_23.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,,space,0.5986,NAN,,NAN,,0,20,20,20,1,21,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_13.jpeg,did not like,1.779333479,,,,,,,,,,,,,,
,,,,,,,space,0.68,NAN,,NAN,,0,21,21,21,1,22,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_4.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
,,,,,,,space,0.6176,NAN,,NAN,,0,22,22,22,1,23,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_30.jpeg,did not like,4.940433059,,,,,,,,,,,,,,
,,,,,,,space,0.6083,NAN,,NAN,,0,23,23,23,1,24,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_28.jpeg,did not like,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.5382,0,0,0,0,1,0.9872,h,0.5383,,
,,,,,,,,,NAN,,NAN,,0,24,24,24,1,25,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_14.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
,,,,,,,space,0.5493,NAN,,NAN,,0,25,25,25,1,26,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_20.jpeg,liked,4.106391878,,,,,,,,,,,,,,
,,,,,,,space,0.6547,NAN,,NAN,,0,26,26,26,1,27,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_15.jpeg,liked,3.799433026,,,,,,,,,,,,,,
,,,,,,,space,0.7406,NAN,,NAN,,0,27,27,27,1,28,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_9.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
,,,,,,,space,0.667,NAN,,NAN,,0,28,28,28,1,29,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_26.jpeg,did not like,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,0.5289,0,0,0,0,1,1.1061,l,0.7579,,
,,,,,,,,,5,,9,,0,29,29,29,1,30,Sam,Rej,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_3.jpeg,liked,1.661473164,,,,,,,,,,,,,,
,,,,,space,1.5716,space,0.0189,NAN,,NAN,,0,30,30,30,1,31,Alex,Neutral,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_16.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.7609,NAN,,NAN,,0,31,31,31,1,32,Alex,Neutral,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_11.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.8482,NAN,,NAN,,0,32,32,32,1,33,Alex,Neutral,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_30.jpeg,liked,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,0.56,NAN,,NAN,,0,33,33,33,1,34,Alex,Neutral,Participant_Images/628f827eeb876ed2617881e7/628f827eeb876ed2617881e7_Images/628f827eeb876ed2617881e7_Image_29.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,1.3156,0,0,0,0,1,2.4224,h,0.6704,,
